time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	
56.664939	1763568764.591	72.724625	241.623699,420.235971,161.493713	0.047569,0.232101,-0.042492,0.970598	T	241.623701,420.235971,161.493713	0.792835,-0.10282,-0.6007	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	309.029703,411.490478,110.419881	StaticMeshActor_1	
56.678714	1763568764.605	75.093689	241.619597,420.228511,161.491928	0.047743,0.232185,-0.043146,0.970541	T	241.619596,420.228509,161.491928	0.792553,-0.10386,-0.600894	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.970059,411.39873,110.42557	StaticMeshActor_1	
56.692697	1763568764.619	72.218857	241.614655,420.224174,161.487854	0.048041,0.232377,-0.043796,0.970451	T	241.614654,420.224174,161.487854	0.7919,-0.103683,-0.601784	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.862639,411.415613,110.381601	StaticMeshActor_1	
56.706422	1763568764.633	71.97039	241.609673,420.219779,161.484085	0.048079,0.232491,-0.044093,0.970408	T	241.609673,420.219779,161.484085	0.791679,-0.104178,-0.60199	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.816054,411.372192,110.377638	StaticMeshActor_1	
56.720451	1763568764.646	72.522621	241.602869,420.216602,161.482712	0.048398,0.232525,-0.044445,0.970368	T	241.60287,420.2166,161.482712	0.791538,-0.104557,-0.602109	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.784174,411.338538,110.3761	StaticMeshActor_1	
56.734553	1763568764.661	71.311935	241.596778,420.211898,161.481384	0.048492,0.232678,-0.0449,0.970306	T	241.596661,420.211942,161.481171	0.791264,-0.105291,-0.602341	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.728557,411.27508,110.374815	StaticMeshActor_1	
56.748443	1763568764.675	70.617477	241.592981,420.20395,161.481094	0.048574,0.232564,-0.045366,0.970307	T	241.59298,420.203948,161.481094	0.791234,-0.106085,-0.602242	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	308.712131,411.201069,110.390887	StaticMeshActor_1	
56.76239	1763568764.689	71.829269	241.587509,420.192829,161.479568	0.048502,0.232436,-0.045846,0.970319	T	241.587509,420.192829,161.479568	0.812618,-0.027022,-0.58217	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.310903,417.804024,110.093077	StaticMeshActor_1	
56.776263	1763568764.703	71.189087	241.57772,420.184007,161.475327	0.048418,0.232803,-0.046239,0.970217	T	241.577005,420.184131,161.474869	0.81207,-0.027833,-0.582895	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.186679,417.725996,110.071263	StaticMeshActor_1	
56.790157	1763568764.716	73.08873	241.565262,420.176939,161.469772	0.048349,0.233172,-0.04668,0.97011	T	241.565261,420.176939,161.469757	0.811633,-0.028583,-0.583468	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.082106,417.654559,110.054609	StaticMeshActor_1	
56.804051	1763568764.73	69.290459	241.552476,420.171096,161.463348	0.048444,0.23342,-0.04733,0.970014	T	241.552477,420.171098,161.463348	0.811256,-0.029681,-0.583937	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.979821,417.554084,110.04743	StaticMeshActor_1	
56.817983	1763568764.744	71.302788	241.536845,420.164335,161.452301	0.048617,0.233788,-0.04782,0.969893	T	241.536846,420.164337,161.452301	0.810758,-0.030408,-0.584592	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.858004,417.485601,110.023656	StaticMeshActor_1	
56.831794	1763568764.758	75.398285	241.521317,420.15616,161.441925	0.048691,0.234123,-0.048468,0.969777	T	241.521317,420.156162,161.441925	0.809264,-0.015943,-0.587229	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.907593,418.746029,109.638646	StaticMeshActor_1	
56.845911	1763568764.773	73.136841	241.510275,420.148834,161.439011	0.048773,0.234262,-0.049203,0.969702	T	241.510108,420.148265,161.439896	0.809094,-0.017183,-0.587427	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.81493,418.630214,109.667433	StaticMeshActor_1	
56.859677	1763568764.786	69.185966	241.500462,420.138528,161.440063	0.048727,0.234062,-0.049756,0.969724	T	241.500461,420.138528,161.440063	0.812751,-0.015573,-0.582403	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.467616,418.755819,109.866654	StaticMeshActor_1	
56.873849	1763568764.8	74.328995	241.489678,420.128648,161.441513	0.048546,0.234033,-0.050341,0.96971	T	241.489678,420.128652,161.441513	0.812719,-0.016794,-0.582413	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.42676,418.63837,109.88679	StaticMeshActor_1	
56.887658	1763568764.813	67.531052	241.478151,420.116823,161.442429	0.048318,0.233992,-0.050783,0.969708	T	241.478116,420.116689,161.442703	0.811335,-0.016497,-0.584348	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.185014,418.654872,109.794253	StaticMeshActor_1	
56.901566	1763568764.828	72.72464	241.464823,420.106777,161.444855	0.048446,0.234021,-0.051344,0.969665	T	241.464823,420.106775,161.444855	0.811235,-0.017454,-0.584459	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.137429,418.560979,109.804946	StaticMeshActor_1	
56.915438	1763568764.841	71.777718	241.451802,420.098291,161.444351	0.04858,0.234214,-0.05195,0.96958	T	241.451803,420.098293,161.444351	0.810945,-0.018448,-0.584832	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.054716,418.465701,109.80331	StaticMeshActor_1	
56.929425	1763568764.856	74.172417	241.438095,420.091884,161.440857	0.048656,0.234484,-0.052545,0.969479	T	241.438095,420.091882,161.440857	0.811154,-0.019789,-0.584498	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.047607,418.34111,109.837803	StaticMeshActor_1	
56.943342	1763568764.87	71.694344	241.426194,420.085868,161.437851	0.04876,0.234497,-0.053091,0.969441	T	241.426193,420.085866,161.437851	0.811082,-0.020718,-0.584566	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.003137,418.253738,109.847687	StaticMeshActor_1	
56.957383	1763568764.883	72.110542	241.4119,420.074869,161.441162	0.048709,0.234392,-0.053525,0.969445	T	241.4119,420.074869,161.441162	0.810993,-0.02075,-0.584688	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.977798,418.240028,109.842581	StaticMeshActor_1	
56.971179	1763568764.898	69.363991	241.399554,420.064929,161.447342	0.048829,0.234281,-0.053969,0.969441	T	241.399554,420.064931,161.447357	0.811081,-0.021495,-0.584539	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.97173,418.164418,109.862883	StaticMeshActor_1	
56.985048	1763568764.912	75.274574	241.388249,420.054946,161.453323	0.048783,0.234007,-0.05429,0.969491	T	241.388249,420.054946,161.453323	0.81137,-0.022159,-0.584113	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.002469,418.095356,109.894577	StaticMeshActor_1	
56.998986	1763568764.926	71.876778	241.376248,420.047286,161.457047	0.048831,0.233916,-0.054493,0.9695	T	241.376249,420.047286,161.457047	0.81118,-0.020245,-0.584445	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	313.003815,418.255851,109.84731	StaticMeshActor_1	
57.013042	1763568764.939	71.844246	241.363436,420.040586,161.456482	0.048862,0.234019,-0.054708,0.969461	T	241.363436,420.040584,161.456482	0.811034,-0.020605,-0.584636	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.960174,418.217847,109.842791	StaticMeshActor_1	
57.026961	1763568764.953	67.969872	241.347139,420.036018,161.449295	0.048957,0.234389,-0.054782,0.969363	T	241.347139,420.03602,161.449295	0.810586,-0.02062,-0.585257	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.864498,418.212935,109.809567	StaticMeshActor_1	
57.040958	1763568764.967	71.683563	241.333256,420.033422,161.440002	0.049116,0.234441,-0.054959,0.969332	T	241.333256,420.03342,161.440002	0.81051,-0.020821,-0.585354	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	312.828875,418.193048,109.802574	StaticMeshActor_1	
57.054544	1763568764.981	73.801819	241.322148,420.027362,161.434311	0.04933,0.234478,-0.054959,0.969312	T	241.322149,420.027362,161.434311	0.820205,0.047649,-0.570082	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.904881,424.472586,108.202537	StaticMeshActor_1	
57.068519	1763568764.995	75.018745	241.31267,420.022935,161.430054	0.049498,0.234471,-0.055002,0.969303	T	241.31267,420.022935,161.430054	0.820227,0.04769,-0.570047	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.901931,424.472241,108.198383	StaticMeshActor_1	
57.082455	1763568765.009	70.931541	241.303169,420.018756,161.426117	0.049596,0.234618,-0.055019,0.969261	T	241.303169,420.018758,161.426117	0.820061,0.047749,-0.570281	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.884369,424.473967,108.167502	StaticMeshActor_1	
57.096291	1763568765.023	71.645569	241.292282,420.014951,161.421432	0.049685,0.234888,-0.055019,0.969191	T	241.29228,420.014949,161.421432	0.818642,0.045648,-0.572488	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.600067,424.266132,108.055243	StaticMeshActor_1	
57.110095	1763568765.037	73.155556	241.279326,420.010763,161.415726	0.049729,0.235267,-0.05501,0.969098	T	241.279326,420.010761,161.415726	0.818197,0.045748,-0.573115	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.55979,424.272034,107.981219	StaticMeshActor_1	
57.124102	1763568765.051	71.91037	241.266393,420.007379,161.409683	0.049981,0.235535,-0.05496,0.969023	T	241.266393,420.007379,161.409683	0.818357,0.045288,-0.572924	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.53118,424.224097,108.014341	StaticMeshActor_1	
57.138101	1763568765.065	71.260597	241.255959,420.004587,161.407669	0.050137,0.235391,-0.054927,0.969051	T	241.255959,420.004585,161.407669	0.818537,0.045442,-0.572654	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.551999,424.236434,108.027296	StaticMeshActor_1	
57.151959	1763568765.079	71.462791	241.242428,420.000358,161.406906	0.050288,0.235173,-0.054665,0.969111	T	241.242428,420.000358,161.406891	0.818799,0.046008,-0.572233	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.608708,424.287556,108.033805	StaticMeshActor_1	
57.165901	1763568765.093	72.399223	241.227388,419.9965,161.406784	0.05049,0.23509,-0.054418,0.969135	T	241.227388,419.996498,161.406784	0.817815,0.047537,-0.573514	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.628621,424.433677,107.825315	StaticMeshActor_1	
57.179855	1763568765.106	72.081436	241.211515,419.994699,161.408813	0.050662,0.23514,-0.05415,0.969129	T	241.211515,419.994701,161.408813	0.817763,0.048166,-0.573536	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.665459,424.494005,107.78495	StaticMeshActor_1	
57.193765	1763568765.121	72.040909	241.198633,419.993217,161.410675	0.050789,0.235183,-0.053931,0.969124	T	241.198404,419.993423,161.41098	0.817925,0.049791,-0.573167	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.795428,424.652448,107.731961	StaticMeshActor_1	
57.207678	1763568765.133	71.521034	241.183904,419.98969,161.410828	0.050938,0.23527,-0.053851,0.969099	T	241.183904,419.989692,161.410828	0.817877,0.050082,-0.57321	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.805954,424.677806,107.707076	StaticMeshActor_1	
57.221592	1763568765.147	71.882469	241.173652,419.985389,161.413559	0.051005,0.235217,-0.053896,0.969106	T	241.173653,419.985391,161.413559	0.817944,0.050039,-0.573117	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.803829,424.669555,107.717242	StaticMeshActor_1	
57.23568	1763568765.162	72.160477	241.164832,419.978473,161.416306	0.050923,0.235076,-0.053859,0.969147	T	241.164831,419.978473,161.416306	0.81833,0.048584,-0.572692	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.723602,424.51997,107.835104	StaticMeshActor_1	
57.249723	1763568765.176	70.9552	241.153437,419.969774,161.417999	0.050884,0.234977,-0.053923,0.969169	T	241.153437,419.969774,161.417999	0.818444,0.048422,-0.572542	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.71272,424.495508,107.857951	StaticMeshActor_1	
57.263717	1763568765.191	71.095436	241.139921,419.959842,161.418106	0.05086,0.23503,-0.054111,0.969147	T	241.13958,419.959457,161.41774	0.818776,0.047396,-0.572153	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.6544,424.384797,107.94686	StaticMeshActor_1	
57.27759	1763568765.204	71.289055	241.123759,419.949783,161.416046	0.051004,0.235257,-0.054324,0.969073	T	241.123759,419.949785,161.416046	0.818494,0.04713,-0.572579	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.598176,424.349479,107.915147	StaticMeshActor_1	
57.291525	1763568765.218	71.47963	241.106262,419.937808,161.412567	0.051174,0.235777,-0.054683,0.968917	T	241.106262,419.937808,161.412567	0.817899,0.046659,-0.573467	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.497052,424.291893,107.848348	StaticMeshActor_1	
57.305344	1763568765.231	72.045593	241.087046,419.924121,161.407135	0.051266,0.236138,-0.055193,0.968795	T	241.086397,419.923038,161.406601	0.817475,0.045773,-0.574143	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.376629,424.190955,107.822022	StaticMeshActor_1	
57.319376	1763568765.246	72.825249	241.06868,419.90648,161.401947	0.051342,0.23642,-0.055777,0.968689	T	241.06868,419.90648,161.401947	0.817167,0.044839,-0.574654	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.262902,424.083516,107.817065	StaticMeshActor_1	
57.333357	1763568765.26	67.757111	241.053333,419.886526,161.399506	0.051341,0.236446,-0.05632,0.968651	T	241.053333,419.886526,161.399506	0.817143,0.043833,-0.574766	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.167634,423.965643,107.858764	StaticMeshActor_1	
57.347378	1763568765.273	71.802963	241.040348,419.866415,161.399063	0.051316,0.236302,-0.056759,0.968662	T	241.039797,419.866048,161.398636	0.817394,0.042897,-0.574479	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.102073,423.853997,107.93765	StaticMeshActor_1	
57.361373	1763568765.288	69.94915	241.021859,419.846826,161.394089	0.051265,0.236177,-0.057152,0.968672	T	241.021859,419.846826,161.394089	0.817463,0.042195,-0.574434	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	317.035909,423.766611,107.975687	StaticMeshActor_1	
57.375068	1763568765.302	71.495468	241.000619,419.829641,161.386032	0.051743,0.236471,-0.057541,0.968552	T	241.000619,419.829641,161.386032	0.817151,0.041861,-0.574901	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	316.962869,423.717229,107.940248	StaticMeshActor_1	
57.388914	1763568765.315	77.574699	240.985497,419.814407,161.379257	0.052118,0.236701,-0.057912,0.968454	T	240.985496,419.814405,161.379257	0.666134,-0.247754,-0.70348	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.552049,400.631367,106.918478	StaticMeshActor_1	
57.402914	1763568765.329	72.061684	240.971999,419.801649,161.373657	0.052514,0.236936,-0.058218,0.968357	T	240.971999,419.801649,161.373657	0.665601,-0.247803,-0.703967	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.502526,400.612937,106.869684	StaticMeshActor_1	
57.416687	1763568765.343	71.585556	240.96237,419.787258,161.371475	0.052667,0.236723,-0.0585,0.968383	T	240.962371,419.787256,161.371475	0.665734,-0.248131,-0.703725	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.48786,400.578824,106.902354	StaticMeshActor_1	
57.43064	1763568765.356	72.462715	240.954302,419.770946,161.371124	0.052642,0.236777,-0.058551,0.968368	T	240.954301,419.770946,161.371124	0.665641,-0.24926,-0.703414	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.435167,400.489136,106.965703	StaticMeshActor_1	
57.44464	1763568765.371	72.33429	240.944191,419.756774,161.369614	0.052819,0.236885,-0.058923,0.96831	T	240.945165,419.757417,161.369995	0.665145,-0.249734,-0.703715	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.378181,400.442514,106.951344	StaticMeshActor_1	
57.458647	1763568765.386	68.047134	240.931986,419.743371,161.366653	0.052902,0.237122,-0.059086,0.968237	T	240.931986,419.74337,161.366653	0.665127,-0.250473,-0.703469	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.339747,400.380333,106.992228	StaticMeshActor_1	
57.472478	1763568765.399	74.43853	240.918713,419.730756,161.361557	0.052896,0.237233,-0.059305,0.968197	T	240.918714,419.730756,161.361557	0.664843,-0.250817,-0.703616	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.296975,400.34394,106.98375	StaticMeshActor_1	
57.486268	1763568765.413	72.644325	240.905465,419.717596,161.353165	0.052991,0.237331,-0.059548,0.968153	T	240.905465,419.717596,161.353165	0.664555,-0.251097,-0.703787	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.254721,400.311697,106.969292	StaticMeshActor_1	
57.500229	1763568765.426	72.64328	240.89194,419.705087,161.347504	0.053088,0.237568,-0.059769,0.968076	T	240.89194,419.705085,161.347504	0.66415,-0.250587,-0.704352	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.230212,400.330987,106.898436	StaticMeshActor_1	
57.514204	1763568765.441	71.507736	240.878578,419.693174,161.344818	0.053152,0.237613,-0.060032,0.968045	T	240.878578,419.693176,161.344818	0.663929,-0.250939,-0.704434	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.192209,400.29469,106.897451	StaticMeshActor_1	
57.528124	1763568765.455	71.415825	240.866436,419.68251,161.346741	0.05312,0.237803,-0.060216,0.967989	T	240.866434,419.682508,161.346741	0.663413,-0.249165,-0.70555	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.203208,400.397451,106.746026	StaticMeshActor_1	
57.541659	1763568765.468	67.978188	240.853868,419.670623,161.346573	0.052951,0.237826,-0.060405,0.967981	T	240.853867,419.670623,161.346573	0.663279,-0.249645,-0.705506	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.167901,400.353128,106.762514	StaticMeshActor_1	
57.555557	1763568765.482	78.39447	240.835459,419.658872,161.344086	0.05295,0.238112,-0.060637,0.967896	T	240.835462,419.658876,161.344086	0.663017,-0.248932,-0.706004	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.157277,400.385946,106.691569	StaticMeshActor_1	
57.569316	1763568765.496	72.606361	240.81981,419.64582,161.342651	0.052959,0.238171,-0.060958,0.967861	T	240.819809,419.645818,161.342651	0.662746,-0.249434,-0.706081	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.110239,400.338015,106.695297	StaticMeshActor_1	
57.583577	1763568765.509	72.108452	240.808576,419.632471,161.344666	0.052936,0.238008,-0.061261,0.967883	T	240.808577,419.632471,161.344666	0.662803,-0.249975,-0.705836	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.085462,400.289563,106.735381	StaticMeshActor_1	
57.597431	1763568765.523	70.744362	240.799961,419.618757,161.349579	0.052882,0.2378,-0.061435,0.967926	T	240.79996,419.618755,161.349579	0.663155,-0.2501,-0.705462	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.093595,400.270115,106.780359	StaticMeshActor_1	
57.611421	1763568765.538	72.221985	240.788654,419.604646,161.35231	0.052742,0.237798,-0.061552,0.967927	T	240.788654,419.604646,161.35231	0.663097,-0.250435,-0.705397	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.067766,400.233857,106.798737	StaticMeshActor_1	
57.625377	1763568765.552	71.223045	240.774832,419.591629,161.353226	0.052735,0.237868,-0.061677,0.967902	T	240.774586,419.591283,161.353577	0.663638,-0.250654,-0.704809	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.081099,400.209019,106.86087	StaticMeshActor_1	
57.63927	1763568765.566	71.812263	240.76085,419.578939,161.354492	0.052916,0.238025,-0.06189,0.96784	T	240.760849,419.578935,161.354492	0.663357,-0.250876,-0.704995	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.044008,400.180133,106.849139	StaticMeshActor_1	
57.653476	1763568765.58	71.841148	240.74826,419.568214,161.356918	0.053087,0.237926,-0.062081,0.967842	T	240.74826,419.568214,161.356918	0.663377,-0.251024,-0.704924	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.029657,400.159251,106.860559	StaticMeshActor_1	
57.667287	1763568765.594	70.387329	240.736699,419.555654,161.359253	0.053172,0.237589,-0.062153,0.967916	T	240.7367,419.555654,161.359253	0.663812,-0.251102,-0.704487	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	292.042643,400.144029,106.906328	StaticMeshActor_1	
